ID	Name
FingrDrk	FingerBsDk
FlangrBa	Flanger Ba
Ba&DstEG	Ba&DstEGtr
FngrSlap	FingerSlap
FngrBas2	FingerBas2
Jazzy Ba	Jazzy Bass
Mod Bass	Modul.Bass
RezChase	Reso.Chase
BlueBass	Blues Bass
FW EBass	FgrW EBass
FingrBa#	FingerBas#
PickBas2	PickedBas2
M.PkBass	MutePkBass
HardPick	Hard Pick
RzHardPk	ResoHardPk
Fretles2	FretlesBs2
Fretles3	FretlesBs3
Fretles4	FretlesBs4
Pwr.Fret	PwrFretles
TalkinBa	TalkinBass
SynFretl	SynFretles
SmthFrtl	SmthFrtles
Fretles#	FretlesBs#
ResoSlap	Reson.Slap
PunchThm	PunchThmBs
Thum&Slp	Thumb&Slap
SlapBas#	Slap Bass#
VeloSlap	VeloSwSlap
SlapBa2#	SlapBass2#
SynBs1Dk	SynBass1Dk
FastResB	FastResoBs
AcidBass	Acid Bass
ResoBass	Reson.Bass
Clv.Bass	Clavi Bass
TechnoBa	TechnoBass
OrbitrBa	Orbiter Ba
Sqr.Bass	SquareBass
RubberBa	RubberBass
FishBass	Fish Bass
HardReso	HardReson.
PlutoBas	Pluto Bass
StimuliB	Stimuli Bs
SweepSqr	Sweep Sqr.
MnplisBa	MnplisBass
Miami Ba	Miami Bass
HammerBa	HammerBass
AnalogBa	AnalogBass
RezoBass	Rezzo Bass
MelloSBa	MelloSynBs
Seq.Bass	SequenceBs
ClkSynBa	ClickSynBs
SynBs2Dk	SynBass2Dk
SmthSynB	SmthSynBas
ModulrBa	ModularBas
X WireBa	X WireBass
AtkPulse	AttakPulse
MetalBas	Metal Bass
F.OsciBa	FrcOsciBas
CubitBas	Cubit Bass
CubitBa+	CubitBass+
KeelBass	Keel Bass
PowerSaw	Power Saw
SynthAtk	SynthAttak
SmoothBs	SmoothBass
Oct.Bass	OctaveBass
PowerBas	Power Bass
SlwVioln	SlowViolin
CadenzDk	DarkCadnza
ViolinSc	ViolinSect
HdVlnSec	HardVlnSec
SlVlnSec	SlowVlnSec
DblViola	DoublViola
ViolaSec	Viola Sect
HdVlaSec	HardVlaSec
SlVlaSec	SlowVlaSec
CellSect	Cello Sect
HdCelloS	HdCelloSec
SlCelloS	SlCelloSec
ContrSec	ContrbSect
HdContrS	HdContrSec
SlContrS	SlContrSec
SlwTrStr	SlowTrmStr
Susp.Str	Susp. Str.
Det.Fear	DetuneFear
Apoclyps	Apocalypse
BrTrmStr	BrtTremStr
TremStr#	Trem.Str #
PizzOcta	PizzOctave
YangChin	Yang Chin
ElecHarp	Elec. Harp
VlinHarp	ViolinHarp
DtVliHrp	DtViolnHrp
Roll&Hit	Roll & Hit
StStrngs	St.Strings
Slow Str	SlowString
SforzStr	SfzStrings
Arco Str	ArcoString
60sStrng	60s'String
OrcheStr	OrcheStrng
OrchStr2	OrchStrng2
TremOrch	Trem.Orch.
Velo.Str	VeloString
Stacc.Hi	StaccatoHi
SwellStr	Swell Str.
3 OctStr	3 Oct.Str.
5PartStr	5-Part Str
Strngs1#	Strings 1#
StSlwStr	St.SlowStr
LegatoSt	Legato Str
Warm Str	WarmString
70s Str	70s'String
Strings3	Strings 3
ChmbrStr	ChamberStr
Strngs2#	Strings 2#
Reso Str	Reso. Str.
Syn.Str3	SynthStr.3
GrandPad	Grand Pad
SweepStr	SweepStrng
Syn.Str4	SynthStr.4
Syn.Str5	SynthStr.5
TradeWnd	Trade Wind
WormHole	Worm Hole
SolPlexs	SolrPlexus
St.Choir	Ste. Choir
ChoirAh2	Choir Ah 2
MelChoir	MelloChoir
ChoirStr	Choir Str.
StereoAh	Stereo Aah
VoiceDoo	Voice Doo
VoiceHmm	Voice Hmm
StereoOh	Stereo Ooh
SynVoix2	Syn.Voice2
AnalgVox	AnalgVoice
OrchHit2	Orch. Hit2
ImpactHt	Impact Hit
Brs Stab	Brass Stab
DoublHit	Double Hit
BrsStb80	BrasStab80
BassHit+	Bass Hit +
6th Hit	Sixth Hit
6th Hit+	6th Hit +
EuroHit+	Euro Hit +
Trumpet2	Trumpet 2
BriteTrp	Bright Trp
Warm Trp	Warm Trmpt
Dark Trp	Dark Trmpt
SftDkTrp	SoftDrkTrp
Soft Trp	Soft Trmpt
BlownTrp	BlownTrmpt
DblBlwTp	DblBlowTrp
SweetTrp	SweetTrmpt
MlSwtTrp	Mel.SwtTrp
NormlTrp	Normal Trp
Bril Trp	Brill. Trp
FlugelHr	FlugelHorn
Trumpet#	Trumpet #
Trombon2	Trombone 2
BrtTromb	BrtTrombon
MelloTrb	MelloTromb
BrilTrmb	Brill.Trmb
HardTrmb	HardTrombn
BrtBsTrb	BriteBsTrb
HrdBsTrb	HardBsTrmb
TromSect	TrombnSect
Trombon#	Trombone #
HardTuba	Hard Tuba
SlowTuba	Slow Tuba
Eufonium	Euphonium
MuteTrp2	MutedTrp 2
MutedTp#	MutedTrp #
FrHrSolo	FrHornSolo
FrHorn 2	Fr. Horn 2
HornOrch	Horn Orch.
Syn.Horn	SynthFrHrn
HrnOrch2	Horn Orch2
BrtFrHrn	BriteFrHrn
HardFrHr	HardFrHorn
StBrsSec	StBrasSect
SforzBrs	SforzBrass
MildBras	Mild Brass
Tp&TbSec	Trp&TrbSec
TpTbSec2	Trp&TbSec2
BrasFall	Brass Fall
BrsSect2	BrassSect2
Hi Brass	High Brass
MelloBrs	MelloBrass
SuperBrs	SuperBrass
CutBrass	SpBrassCut
Tenor&Tp	Tenor&Trp
SymphBrs	SymphBrass
BrsSect#	BrassSect#
QuackBrs	QuackBrass
RezSynBr	ResoSynBrs
PolyBras	Poly Brass
SynBras3	SynthBras3
AnlSforz	Anal.Sforz
JumpBras	Jump Brass
SyBrsSub	SynBrasSub
AnVelBrs	An.VeloBrs
Anal.Brs	AnalogBras
SoftBras	Soft Brass
SynBras4	SynthBras4
ChoirBrs	ChoirBrass
Ana.Horn	AnalogHorn
AnVelBr2	AnVeloBrs2
AnalBrs2	AnalogBrs2
SwtSprno	SwtSoprano
LgtAltSx	LgtAltoSax
Sax Sect	Sax Sect.
HyprAlto	Hyper Alto
PwrAltSx	PowerAltSx
FakeAlto	Fake Alto
FakeAlt+	Fake Alto+
DFakeAlt	DrkFakeAlt
AltoSax#	Alto Sax #
BrthTnSx	BrthyTnrSx
SoftTenr	SoftTenrSx
TenrSax2	TenorSax 2
SuperTnr	SuperTenor
SuprTnr+	SuperTenr+
SupTnrSt	SuprTnrSt.
Tenr&Alt	Tenor&Alto
BrthTnr2	BrthyTenr2
SwtTenor	SweetTenor
HeinzUni	HeinzUnisn
Exp.Oboe	Expr. Oboe
BasClari	BassClari.
NeatBrth	NeatBreath
BthBoehm	BrthyBoehm
Pastoral	Pastorale
SwtFlute	SweetFlute
PanFlut2	PanFlute 2
SwtPanFl	SwtPanFlut
PanFlut#	Pan Flute#
BotlLgto	BotlLegato
SqrLead2	SquareLd 2
LMSquare	LM Square
HollowSq	Hollow Sqr
ShmoogLd	ShmoogLead
DblOsci.	DoublOsci.
MellowSq	Mellow Sqr
SoloSine	Solo Sine
SineLead	Sine Lead
Pulse Ld	Pulse Lead
SyncLead	Sync Lead
FMSlwSwp	FMSlwSweep
Curse Ld	Curse Lead
SawLead2	Saw Lead 2
ThickSaw	Thick Saw
Dyna.Saw	DynamicSaw
Digi.Saw	DigitalSaw
HeavySyn	HeavySynth
WaspySyn	WaspySynth
RezzySaw	Rezzy Saw
DoublSaw	Double Saw
Dim Saw	Dim Saw Ld
PulseSaw	Pulse Saw
Dr. Lead	DoctorLead
VeloLead	Velo. Lead
Str8Puls	StraitPuls
ModulSaw	ModularSaw
SimplSaw	Simple Saw
SeqAnal.	Seq.Analog
NoviceLd	NoviceLead
VentSyn.	Vent Synth
PureLead	Pure Lead
ElecPrim	ElecPrimtv
SaltLead	Salt Lead
HardSync	Hard Sync
DistLead	Dist. Lead
WireLead	Wire Lead
SynPluck	SynthPluck
DaSyncLd	DaSyncLead
SynthAah	Synth Aah
Vox Lead	Voice Lead
BrthLayr	BreathLayr
5thLdSft	5thLeadSft
Big&Low	Big & Low
Fat&Prky	Fat&Perky
SftWhirl	Soft Whirl
ThickPad	Thick Pad
RotarStr	Rotary Str
LightPad	Light Pad
PolyPd80	PolyPad 80
ClickPad	Click Pad
Anal.Pad	Analog Pad
SquarePd	Square Pad
Light Pd	Light Pad
CosmicPd	Cosmic Pad
GlassPad	Glass Pad
SqrTwang	Sqr. Twang
Sqr.Pad8	Sqr. Pad 8
ChorusPd	Chorus Pad
PolarPad	Polar Pad
Celstial	Celestial
ClaviPad	Clavi. Pad
HrmoRain	Harmo.Rain
AfrcWind	AfricaWind
Ancestrl	Ancestral
SynDrCmp	SynDrmComp
TinyBell	Tiny Bells
RndGlock	RoundGlock
GlokChim	GlockChime
ClearBel	Clear Bell
ChorBell	ChorusBell
SynMalet	SynthMalet
SftCryst	SoftCrystl
LoudGlok	Loud Glock
XmasBell	Xmas Bells
VibraBel	VibrafnBel
DigiBell	Digi. Bell
AirBells	Air Bells
BellHarp	Bell Harp
Gamelmba	Gamelimba
Anal.Bel	AnalogBell
WarmAtms	Warm Atmos
HollwRls	Hollow Rls
NylonEP.	Nylon EP.
NylnHarp	Nylon Harp
Harp Vox	Harp Voice
AtmosPad	Atmos. Pad
DigiBmda	DigiBermda
CloudPad	Cloud Pad
PulseKey	Pulse Key
NoisePno	NoisePiano
FantaBel	FantasyBel
ShinStar	Shine Star
Brt.Stab	Brite Stab
BellPad*	Bell Pad *
GobSynth	GoblnSynth
ToHeaven	To Heaven
MilkyWay	Milky Way
GblnTalk	GoblinTalk
BelChoir	Bell Choir
Echoes 2	EchoDrops2
EchoBell	Echo Bells
SynPiano	SynthPiano
StarDust	Star Dust
Reso&Pan	Reso.&Pan.
Ana.Echo	AnalogEcho
DetSitar	Det. Sitar
Syn.Raga	Synth Raga
MuteBnjo	MutedBanjo
ElecBnjo	Elec.Banjo
Gopichnt	Gopichant
TaishoKn	Taisho-Kin
BigKlmba	BigKalimba
Hichriki	Hichiriki
TiklBell	TickleBell
Gamelan	GamelanGon
S.Gameln	St.Gamelon
RamaCymb	RamaCymbal
AsianBel	Asian Bell
Atargane	Atarigane
GlasPerc	Glass Perc
ThaiBell	Thai Bells
Gr.Cassa	Gran Cassa
Mel Tom2	Melo Tom 2
Tim'sSet	Tim's Set
Anal.Tom	Analog Tom
ElecPerc	Elec. Perc
Syn.Perc	Synth Perc
RvCymbl2	RevCymbal2
RvCymbl3	RevCymbal3
RevSnare	Rev. Snare
RvSnare2	Rev.Snare2
Rev.Kick	Rev. Kick
RConBaDr	RvConBaDrm
Rev. Tom	ReverseTom
Rev.Tom2	Rev. Tom 2
MtdClavi	MutedClavi
DstnFire	DistntFire
Lightnin	Lightning
TinKettl	Tin Kettle
BlineHrd	Hard Bline
TnglCaos	TinglChaos
VanAllen	Van Allen
BlowNoiz	Blow Noise
K/S Ana.	K/S Analog
Monastry	Monastery
Incontnc	Incontince
Prcesion	Precession
K/S Hum.	K/S Humid
IncntClk	IncntClick
RndmWalk	RandomWalk
Lust St.	StereoLust
K/S Slap	Kk/Sn Slap
CheapOsc	CheapOsci.
RandmRun	Random Run
SoftHit+	Soft Hit +
Rvr/Crsh	Rev./Crash
NastyCut	Nasty Cut
CheapOc+	CheapOsci+
CalcOrg1	CalcOrgan1
NstyCtSt	NastyCutSt
NstOrSpl	NastyOrSpl
CalcOrg2	CalcOrgan2
Xe	Xenon
SprClick	SuperClick
CalcOrg3	CalcOrgan3
Ruin St.	StereoRuin
OrganHit	Organ Hit
ChoCalcO	ChorCalcOr
Malfnctn	Malfnction
OrgnHit+	Organ Hit+
ChoirSpl	SplitChoir
UnvrsSwp	UniversSwp
VaporVox	VaporVoice
Xe +	Xenon Plus
VoxShoot	VoiceShoot
SemiacOr	SemiAcouOr
Refusal+	Refusal +
EnvyShrt	Short Envy
DoubtDbl	DoublDoubt
Glocken+	Glocken +
CutNoise	Cut Noise
CutNoiz2	CutNoise 2
DstCutNz	DstCutNoiz
Str.Slap	StringSlap
B.Slide	Bass Slide
P.Scrape	PickScrape
Fl.KClik	FltKyClick
HorseGlp	HorseGalop
BirdTwit	Bird Tweet
PhonCall	Phone Call
DoorSqek	DoorSqueak
DoorSlam	Door Slam
ScratchC	ScratchCut
Scratch2	ScratchSpl
WindChim	Windchimes
TeleFon2	Telephone2
Scratch3	Scratch 3
Turntabl	Turn Table
Turntabl	Turn Table
CarStart	Car Start
CarTyreS	CarTyreSq.
Car Pass	CarPassing
CarCrash	Car Crash
JetPlane	Jet Plane
Submarin	Submarine
LaughVox	Laugh Vox
ScreamVx	Scream Vox
Heart	Heartbeat
Footstep	Footsteps
Applauz2	Applause 2
Applauz2	Applause 2
MchinGun	MachineGun
LaserGun	Laser Gun
Xplosion	Explosion
Firework	Fireworks
SFX Kt 2	SFX Kit 2
TechnoKt	Techno Kit
TechnoHi	TechnoKtHi
TechnoLo	TechnoKtLo
SakuraKt	Sakura Kit
S. Latin	SmallLatin
ChinaKit	China Kit
AfroCuba	AfroCubaKt
AfrCuba2	AfrCubaKt2
BrazilKt	Brazil Kit
PopLatin	PopLatinKt
StndKit#	Standard #
BrightKt	Bright Kit
RogueKit	Rogue Kit
DarkRoom	DarkRoomKt
RockKit2	Rock Kit 2
ElectrKt	ElectroKit
Anal.Kt2	AnalogKit2
DanceKit	Dance Kit
HipHopKt	Hip Hop Kt
JungleKt	Jungle Kit
ApogeeKt	Apogee Kit
PerigeKt	PerigeeKit
JazzKit2	Jazz Kit 2
BrushKit	Brush Kit
BrushKt2	BrushKit 2
SymphnKt	SymphonyKt
Ntrl Kit	NaturalKit
NtrlFunk	NtrlFunkKt
TrampKit	Tramp Kit
AmberKit	Amber Kit
CoffinKt	Coffin Kit
Lv StdKt	LiveStdKit
LvFunkKt	LiveFunkKt
Lv Brush	LvBrushKit
Std&Perc	LvStd&Perc
FunkPerc	LvFunkPerc
Brush&P.	LvBrush&P.
RockKit3	Rock Kit 3
LiveRm A	LiveRoom A
LiveRm B	LiveRoom B
GrdPnoSt	GrandPnoSt
RchGrdSt	RichGrndSt
TghtGdSt	TightGrdSt
DavidPno	DavidPiano
BobPiano	Bob Piano
PnoStPad	PianoStPad
StRichSt	StRichSt
ChorDigi	ChorusDigi
Trem. CP	Tremolo CP
Hnkytnk1	Honkytonk1
Sweetnes	Sweetness
Dyno 83	Dynamic 83
60's EP	60's EP.
ChorTine	ChorusTine
90Ballad	90s Ballad
DXEP+Cho	DXEP+Chor.
RichHpsi	RichHarpsi
PhaseClv	PhaseClavi
VintLead	Vintage Ld
SpaceZoo	Space Zoo
Gtr Hero	GuitarHero
StoneHng	Stonehenge
Whizzer	WhizzerBas
SimpleBa	SimpleBass
ClavBass	Clavi.Bass
SuperBas	Super Bass
New Slap	NewSlapBas
RockPigs	Rock Pigs
Cybastrg	Cybastring
Wynth	WindySynth
Buzz Saw	Buzzy Saw
Zub Zub	ZubZubLead
BlueLead	Blue Lead
OsciLead	Oscil.Lead
SqrLead!	Square Ld!
BiggerSy	BiggerSyn.
AnaSquid	AnalgSquid
SharpSyn	SharpSynth
Ana.Wave	AnalogWave
Ana.Wurl	AnalgWurly
FngrBas!	FingerBas!
UprghtBa	UprightBas
Fnground	GrndFingrd
Birdland	BirdlandBs
FlageoBa	FlageoBass
DampBass	Damp Bass
Fretles!	Fretless!
Fretls!2	Fretless!2
ThumBass	Thump Bass
RockBass	Rock Bass
SmooBass	SmoothBas!
WarmBass	Warm Bass
YamaBass	YamahaBass
Bass Cab	Bass Cab.
FruitBas	FruityBass
AcidBas!	Acid Bass!
SqrBass!	SquareBas!
PlsClav!	PulseClav!
MogueBas	Mogue Bass
BoppaBas	Boppa Bass
BuzzerBa	BuzzerBass
MuteHrBa	MutedHrtBa
Tek.Bass	TeknoBass!
TranzBas	TranceBass
Chamlion	Chamelion
Para.Syn	Para.Synth
SteamBas	Steam Bass
WhelkBas	Whelk Bass
AttakSyn	AttakSynth
Q. Klav	Q.Klavinet
India	IndiaSitar
YamSteel	Yama Steel
Stung St	StungStrng
Waterfon	Waterphone
DinoPerc	Dino Perc.
Formula	FormulaCar
Jurassic	JurassicDn
Devil	Devil's
SpcHorse	SpaceHorse
Suedhead	Suedehead
EspaGtr!	EspagnGtr!
JazzGtr!	JazzGuitr!
JazzyGtr	Jazzy Gtr.
WetPluck	Wet Pluck
Comp.Gtr	Compr.Gtr.
FunkyGtr	Funky Gtr.
Thin Gtr	ThinGuitar
Carlos	CarlosGtr.
Destiny	DestinyGtr
Grunge	GrungeLead
Ossyncro	OsciSyncro
Sync Ld!	Sync Lead!
Old Mini	Old MiniLd
Fat Mini	Fat MiniLd
Parlopho	Parlophone
SimpleSy	SimpleSyn.
Choronic	ChoronicLd
SlitMinu	SlitMinute
SynHarmo	SynthHarmo
Syn.Skex	Synth Skex
Reso.Sqr	ResoSquare
Wurli Ld	Wurli Lead
FlatLead	Flat Lead
ChalPuls	ChalPulsLd
Pluck Ld	Pluck Lead
Brassyn	BrassSynth
AcoSynLd	Acou.SynLd
Digitron	DigitronLd
LyricOff	Lyrics Off
Rezzawi	Rezzawi Ld
Claribo	Claribone
Binafone	Binaphone
MokoPipe	Moko Pipe
Persinet	PersianClr
PicoPipe	Pico Pipe
Softblow	SoftBlowSx
AlbaPipe	Alba Pipe
Edgeopho	Edgeophone
BaClari!	BassClari!
WX Clari	WXClarinet
WX JzGtr	WX JazzGtr
Shakuha!	Shakhachi!
LipClari	LipClarint
Floboe	Fluid Oboe
Sintax	Sintax Sax
Eastern	EasternShk
SprnoSx!	SopranoSx!
LiteAlto	Light Alto
Trombon!	Trombone!
BtlFlute	BottlFlute
Air Sax	Airy Sax
TenorSx!	Tenor Sax!
Coca	Coca PFlu.
JetLpBow	JetLipBow
Viol Inn	Violin Inn
MuteCone	Muted Cone
BrethBow	BreathyBow
Trumpt!2	Trumpet! 2
FluglHr!	FlugelHrn!
Jazz Trp	JazzTrumpt
JazzTrp2	JazzTrump2
WXTrumpt	WX Trumpet
MuteTrp!	MutedTrpt!
MuteTp!2	MutedTrp!2
MelTrmbn	MelTrombon
NerzoBrs	NerzoBrass
FrchHrn!	FrenchHrn!
FrHorn!2	FrnchHrn!2
Nu Horne	New Horne
WX Horn	WX Fr Horn
NuViolin	New Violin
C Violin	Con.Violin
BrtVioln	BriteVioln
MutedVln	MutedVioln
BrtViola	BriteViola
Vla Outt	Viola Outt
Eleanor	EleanorCel
Nu Cello	New Cello
Contrair	ContrairBa
DoublBow	DoublBowCB
Picolo!2	Piccolo! 2
BowPicol	BowedPicol
C Flute	CncrtFlute
C Flute2	Con.Flute2
JazFlute	Jazz Flute
OakFlute	Oak Flute
BtlFlut2	BotlFlute2
Rzde.Flt	Rzde.Flute
Nz Flute	NoisyFlute
WX Shaku	WX Shakuha
PanPicol	PanPiccolo
Bamboo	Bamboo Di
Andean	AndesQuena
SoftReed	Soft Reed
NuSoprSx	NewSoprSax
CvSoprSx	CurvSoprSx
SoprPipe	SoprnoPipe
LiteSopr	LiteSoprno
AnaSprno	AnalogSopr
NuAltoSx	NewAltoSax
SweetAlt	Sweet Alto
AltoSax!	Alto Sax!
HarpAlto	Harp Alto
HarpAlt2	Harp Alto2
GlassAlt	Glass Alto
Wack Sax	Wacky Sax
NuTenrSx	New Tenor
MildTenr	Mild Tenor
GlassTnr	GlassTenor
FunkyTnr	FunkyTenor
OldTenor	Old Tenor
BrtTenor	BriteTenor
BariSax!	Bari. Sax!
VoxoSaxo	Voxo Saxo.
Oboe!2	Oboe! 2
OboeWhi.	Oboe Whi.
DblReedy	DoublReedy
TripleRd	TriplReedy
EngHorn!	Eng. Horn!
Clrinet!	Clarinet!
LitePipe	Light Pipe
HyperCla	HyperClari
Clrint!2	Clarinet!2
IslePipe	Isle Pipe
ThaiReed	Thai Reed
Recordr!	Recorder!
Claricrd	Clarichord
SoftPipe	Soft Pipe
BowedSaw	Bowed Saw
MizuHorn	Water Horn
Pico Str	PicoString
Sylophon	Sylophone
Bowed Ld	Bowed Lead
Squeeze	SqeezAcord
MouthKey	Mouth Key
AmpdHarp	AmpedHarmo
CromHarp	ChromHarmo
WahUpHrp	WahUpHarmo
YamaBotl	YamaBottle
CrumBon	CrumTrombn
ReedWin	Reedy Wind
M-ASoft	M-AdltSoft
M-AHusky	M-AdtHusky
F-NMusic	F-NewMusic
F-Coquet	F-Coquette
MM-Pno 2	MM-Piano 2
Det.EP 8	Det. EP 8
MM-Clav3	MM-Clavi.3
MM-Clsta	MM-Celesta
MM-Vibe2	MM-Vibra.2
MM-Vce 4	MM-Voice 4
DX-SLd 9	DX-SqrLd 9
Cream Ba	Cream Bass
WonderBa	WonderBass
AnalgStr	Analog Str
PulserLd	PulserLead
DirtySaw	Dirty Saw
J.Hammer	JackHammer
ANCowbel	AN Cowbell
Radio Nz	RadioNoise
FreeEdge	Free Edge
BPF Step	BPF Steps
Dist.5th	Dist.Fifth
HardNoiz	Hard Noise
